Algoritmo; tempo
FirstFit;2500
FirstFit;1900
FirstFit;2600
FirstFit;1900
FirstFit;1800
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;5200
FirstFit;7800
FirstFit;1900
FirstFit;6900
FirstFit;2100
FirstFit;1900
FirstFit;2500
FirstFit;1900
FirstFit;2600
FirstFit;2300
FirstFit;1900
FirstFit;1800
FirstFit;1900
FirstFit;1900
FirstFit;1900
FirstFit;1900
FirstFit;2500
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1900
FirstFit;1800
FirstFit;2600
FirstFit;1900
FirstFit;2000
FirstFit;1900
FirstFit;1900
FirstFit;1800
FirstFit;2300
FirstFit;1900
FirstFit;1900
FirstFit;1800
FirstFit;1900
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;2900
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;2300
FirstFit;1900
FirstFit;2000
FirstFit;2800
FirstFit;1800
FirstFit;1800
FirstFit;2200
FirstFit;2200
FirstFit;1900
FirstFit;1900
FirstFit;2300
FirstFit;10800
FirstFit;2400
FirstFit;2400
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;2700
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;3300
FirstFit;1900
FirstFit;1900
FirstFit;2500
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;15200
FirstFit;3200
FirstFit;1900
FirstFit;1800
FirstFit;1900
FirstFit;6300
FirstFit;1900
FirstFit;3000
FirstFit;2400
FirstFit;2400
FirstFit;1900
FirstFit;1800
FirstFit;1900
FirstFit;1900
FirstFit;1900
FirstFit;10000
FirstFit;1800
FirstFit;2300
FirstFit;2300
FirstFit;2200
FirstFit;1900
FirstFit;1900
FirstFit;2700
FirstFit;1900
FirstFit;1800
FirstFit;1900
FirstFit;1900
FirstFit;1900
FirstFit;1800
FirstFit;1900
FirstFit;2900
FirstFit;2300
FirstFit;1900
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;6300
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1900
FirstFit;2300
FirstFit;2000
FirstFit;1800
FirstFit;1900
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;2800
FirstFit;2400
FirstFit;1900
FirstFit;1800
FirstFit;2300
FirstFit;1900
FirstFit;1900
FirstFit;3000
FirstFit;2000
FirstFit;1800
FirstFit;2300
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;2600
FirstFit;1900
FirstFit;2300
FirstFit;2400
FirstFit;1900
FirstFit;1900
FirstFit;1900
FirstFit;3300
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1900
FirstFit;2400
FirstFit;2300
FirstFit;1900
FirstFit;1800
FirstFit;1900
FirstFit;1900
FirstFit;1800
FirstFit;2700
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;2300
FirstFit;1900
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1900
FirstFit;1800
FirstFit;2200
FirstFit;1900
FirstFit;2700
FirstFit;2100
FirstFit;1900
FirstFit;2300
FirstFit;1900
FirstFit;1800
FirstFit;1900
FirstFit;2600
FirstFit;1900
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;2600
FirstFit;2300
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1900
FirstFit;1800
FirstFit;2600
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;1800
FirstFit;2300
FirstFit;2000
FirstFit;1800
FirstFit;2200
FirstFit;2200
FirstFit;1900
FirstFit;1900
FirstFit;1800
FirstFit;2700
FirstFit;2500
FirstFit;2000
FirstFit;1900
FirstFit;2300
FirstFit;2500
FirstFit;2800
FirstFit;3100
FirstFit;1900
FirstFit;1800
FirstFit;1900
FirstFit;1900
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;4600
FirstFit;1900
FirstFit;1800
FirstFit;2400
FirstFit;1900
FirstFit;1800
FirstFit;1900
FirstFit;2700
FirstFit;1900
FirstFit;1800
FirstFit;1800
FirstFit;1900
FirstFit;14100
FirstFit;5700
FirstFit;1500
FirstFit;1400
FirstFit;1400
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1400
FirstFit;1300
FirstFit;2300
FirstFit;1400
FirstFit;1300
FirstFit;2000
FirstFit;1500
FirstFit;1800
FirstFit;1400
FirstFit;2700
FirstFit;1500
FirstFit;1700
FirstFit;1500
FirstFit;1300
FirstFit;1700
FirstFit;1400
FirstFit;1300
FirstFit;2200
FirstFit;1400
FirstFit;1400
FirstFit;1400
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;2200
FirstFit;1300
FirstFit;1400
FirstFit;1400
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1400
FirstFit;2100
FirstFit;1400
FirstFit;1400
FirstFit;1300
FirstFit;1400
FirstFit;1400
FirstFit;1300
FirstFit;2100
FirstFit;1400
FirstFit;1400
FirstFit;1400
FirstFit;1300
FirstFit;1400
FirstFit;1400
FirstFit;1400
FirstFit;1400
FirstFit;1400
FirstFit;1400
FirstFit;1300
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;2800
FirstFit;1400
FirstFit;1300
FirstFit;1700
FirstFit;2500
FirstFit;1800
FirstFit;1400
FirstFit;2100
FirstFit;1300
FirstFit;1300
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1400
FirstFit;2200
FirstFit;1300
FirstFit;1400
FirstFit;1300
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;2100
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;2800
FirstFit;6000
FirstFit;1500
FirstFit;2200
FirstFit;1300
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1700
FirstFit;2100
FirstFit;9800
FirstFit;1500
FirstFit;1300
FirstFit;1400
FirstFit;1500
FirstFit;1300
FirstFit;2300
FirstFit;1400
FirstFit;1500
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;2300
FirstFit;1300
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;2100
FirstFit;1300
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1400
FirstFit;1300
FirstFit;1400
FirstFit;1500
FirstFit;1300
FirstFit;1400
FirstFit;1400
FirstFit;1400
FirstFit;1400
FirstFit;1300
FirstFit;2100
FirstFit;1300
FirstFit;1400
FirstFit;1300
FirstFit;1700
FirstFit;1400
FirstFit;1300
FirstFit;2500
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1400
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;2100
FirstFit;4100
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;2200
FirstFit;1400
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1700
FirstFit;1400
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;2000
FirstFit;1300
FirstFit;1300
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1400
FirstFit;2100
FirstFit;1400
FirstFit;1300
FirstFit;1300
FirstFit;1700
FirstFit;1400
FirstFit;1300
FirstFit;1600
FirstFit;2200
FirstFit;1300
FirstFit;1300
FirstFit;1800
FirstFit;1400
FirstFit;2200
FirstFit;1400
FirstFit;2100
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1300
FirstFit;1400
FirstFit;1400
FirstFit;2300
FirstFit;6900
FirstFit;1200
FirstFit;1100
FirstFit;1000
FirstFit;1100
FirstFit;1100
FirstFit;2000
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1000
FirstFit;1100
FirstFit;1000
FirstFit;2900
FirstFit;1200
FirstFit;1100
FirstFit;1000
FirstFit;1100
FirstFit;1000
FirstFit;1100
FirstFit;2100
FirstFit;1100
FirstFit;1500
FirstFit;1200
FirstFit;1300
FirstFit;1100
FirstFit;1100
FirstFit;1900
FirstFit;1100
FirstFit;1000
FirstFit;1100
FirstFit;1100
FirstFit;1000
FirstFit;1100
FirstFit;1000
FirstFit;2000
FirstFit;1100
FirstFit;1100
FirstFit;1000
FirstFit;1100
FirstFit;1200
FirstFit;1100
FirstFit;2000
FirstFit;1100
