Algoritmo; tempo
NextFit;4200
NextFit;4600
NextFit;4100
NextFit;6200
NextFit;4600
NextFit;4200
NextFit;4100
NextFit;6200
NextFit;4100
NextFit;4900
NextFit;4100
NextFit;6100
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;6200
NextFit;4700
NextFit;4200
NextFit;4200
NextFit;6000
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;6500
NextFit;4100
NextFit;4200
NextFit;4100
NextFit;6000
NextFit;4100
NextFit;4200
NextFit;6000
NextFit;4800
NextFit;4100
NextFit;4100
NextFit;6100
NextFit;7600
NextFit;4100
NextFit;4900
NextFit;4100
NextFit;4300
NextFit;4100
NextFit;6100
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;6000
NextFit;4100
NextFit;4700
NextFit;4600
NextFit;6200
NextFit;4100
NextFit;4800
NextFit;4200
NextFit;6000
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;4700
NextFit;4200
NextFit;4100
NextFit;6100
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;6000
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;6000
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;6100
NextFit;4600
NextFit;4100
NextFit;6300
NextFit;4300
NextFit;4200
NextFit;4600
NextFit;6200
NextFit;4100
NextFit;4100
NextFit;5000
NextFit;6100
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;6300
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;6000
NextFit;4200
NextFit;4100
NextFit;6100
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;6700
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;6100
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;6000
NextFit;4100
NextFit;4600
NextFit;4600
NextFit;6100
NextFit;4200
NextFit;4100
NextFit;6800
NextFit;4200
NextFit;4200
NextFit;4100
NextFit;6100
NextFit;4100
NextFit;4100
NextFit;4200
NextFit;6000
NextFit;4100
NextFit;4700
NextFit;4100
NextFit;6200
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;6500
NextFit;4100
NextFit;4800
NextFit;4200
NextFit;6000
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;6500
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;6100
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;4800
NextFit;4100
NextFit;4200
NextFit;6100
NextFit;4100
NextFit;4200
NextFit;4100
NextFit;6100
NextFit;4200
NextFit;4200
NextFit;4100
NextFit;6500
NextFit;4200
NextFit;4100
NextFit;4200
NextFit;6100
NextFit;4100
NextFit;4100
NextFit;6000
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;6100
NextFit;4700
NextFit;4600
NextFit;4200
NextFit;6200
NextFit;4800
NextFit;4100
NextFit;4200
NextFit;6100
NextFit;4200
NextFit;4200
NextFit;4100
NextFit;6000
NextFit;4100
NextFit;4600
NextFit;6600
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;6400
NextFit;20800
NextFit;2800
NextFit;2600
NextFit;5200
NextFit;2500
NextFit;2400
