Algoritmo; tempo
FirstFit;88600
FirstFit;88200
FirstFit;88000
FirstFit;87800
FirstFit;89400
FirstFit;88300
FirstFit;90100
FirstFit;90200
FirstFit;87900
FirstFit;91800
FirstFit;90000
FirstFit;90300
FirstFit;91700
FirstFit;91100
FirstFit;89400
FirstFit;90700
FirstFit;91700
FirstFit;93400
FirstFit;89700
FirstFit;89800
FirstFit;94700
FirstFit;92300
FirstFit;91700
FirstFit;113200
FirstFit;103300
FirstFit;91000
FirstFit;88500
FirstFit;108800
FirstFit;99100
FirstFit;98900
FirstFit;97500
FirstFit;101200
FirstFit;105300
FirstFit;128900
FirstFit;98400
FirstFit;95800
FirstFit;98100
FirstFit;96800
FirstFit;95100
FirstFit;94300
FirstFit;95000
FirstFit;97900
FirstFit;92000
FirstFit;95400
FirstFit;92900
FirstFit;94700
FirstFit;92800
FirstFit;93300
FirstFit;92900
FirstFit;94200
FirstFit;107000
FirstFit;88000
FirstFit;89600
FirstFit;87700
FirstFit;87000
FirstFit;90500
FirstFit;88300
FirstFit;99900
FirstFit;119400
FirstFit;91400
FirstFit;88800
FirstFit;93000
FirstFit;102200
FirstFit;95600
FirstFit;90700
FirstFit;101100
FirstFit;91100
FirstFit;102000
FirstFit;90800
FirstFit;103200
FirstFit;101700
FirstFit;95100
FirstFit;240600
FirstFit;196300
FirstFit;102800
FirstFit;104100
FirstFit;105900
FirstFit;105600
FirstFit;103900
FirstFit;106100
FirstFit;105400
FirstFit;104800
FirstFit;99500
FirstFit;96400
FirstFit;98300
FirstFit;95500
FirstFit;111100
FirstFit;105100
FirstFit;103400
FirstFit;98700
FirstFit;104500
FirstFit;99500
FirstFit;95900
FirstFit;100500
FirstFit;90500
FirstFit;89500
FirstFit;90000
FirstFit;90000
FirstFit;93200
FirstFit;91800
FirstFit;88400
FirstFit;88300
FirstFit;90800
FirstFit;87500
FirstFit;85800
FirstFit;86600
FirstFit;87600
FirstFit;87600
FirstFit;86400
FirstFit;87400
FirstFit;86800
FirstFit;95600
FirstFit;87100
FirstFit;88000
FirstFit;90300
FirstFit;92500
FirstFit;99300
FirstFit;91100
FirstFit;90700
FirstFit;91600
FirstFit;96200
FirstFit;90300
FirstFit;89300
FirstFit;88400
FirstFit;88300
FirstFit;86900
FirstFit;86100
FirstFit;86600
FirstFit;89800
FirstFit;88700
FirstFit;105000
FirstFit;86800
FirstFit;87600
FirstFit;89300
FirstFit;88700
FirstFit;86900
FirstFit;88300
FirstFit;85900
FirstFit;92200
FirstFit;91100
FirstFit;93700
FirstFit;94200
FirstFit;93700
FirstFit;93700
FirstFit;91200
FirstFit;93400
FirstFit;94000
FirstFit;94600
FirstFit;92500
FirstFit;91600
FirstFit;91800
FirstFit;90900
FirstFit;89600
FirstFit;92500
FirstFit;91300
FirstFit;90000
FirstFit;90700
FirstFit;91200
FirstFit;91100
FirstFit;89900
FirstFit;92600
FirstFit;89700
FirstFit;91800
FirstFit;91900
FirstFit;94400
FirstFit;92200
FirstFit;90500
FirstFit;92600
FirstFit;94300
FirstFit;90500
FirstFit;91800
FirstFit;93400
FirstFit;93600
FirstFit;103400
FirstFit;97700
FirstFit;88200
FirstFit;85600
FirstFit;88100
FirstFit;88300
FirstFit;88800
FirstFit;88100
FirstFit;84900
FirstFit;90500
FirstFit;87200
FirstFit;88700
FirstFit;119400
FirstFit;96500
FirstFit;90200
FirstFit;87100
FirstFit;88300
FirstFit;86600
FirstFit;89200
FirstFit;87300
FirstFit;101400
FirstFit;220800
FirstFit;62500
FirstFit;54900
FirstFit;52900
FirstFit;52500
FirstFit;52500
FirstFit;52500
FirstFit;52000
FirstFit;62700
FirstFit;52900
FirstFit;51800
FirstFit;49700
FirstFit;50000
FirstFit;49100
FirstFit;49400
FirstFit;48900
FirstFit;48300
FirstFit;48700
FirstFit;48300
FirstFit;48500
FirstFit;48000
FirstFit;48100
FirstFit;48700
FirstFit;48700
FirstFit;47700
FirstFit;47900
FirstFit;47900
FirstFit;47600
FirstFit;47700
FirstFit;48200
FirstFit;47900
FirstFit;58700
FirstFit;59200
FirstFit;47700
FirstFit;47500
FirstFit;48000
FirstFit;47700
FirstFit;47400
FirstFit;48000
FirstFit;92300
FirstFit;55700
FirstFit;55800
FirstFit;53400
FirstFit;53400
FirstFit;53900
FirstFit;49700
FirstFit;49400
FirstFit;48900
FirstFit;48800
FirstFit;49100
FirstFit;48900
FirstFit;51300
FirstFit;47300
FirstFit;47800
FirstFit;48000
FirstFit;47600
FirstFit;47800
FirstFit;47000
FirstFit;47300
FirstFit;47400
FirstFit;48100
FirstFit;47300
FirstFit;48100
FirstFit;47400
FirstFit;47600
FirstFit;46700
FirstFit;47100
FirstFit;47200
FirstFit;47200
FirstFit;62900
FirstFit;47600
FirstFit;47100
FirstFit;46800
FirstFit;46900
FirstFit;46500
FirstFit;47700
FirstFit;47800
FirstFit;47200
FirstFit;48600
FirstFit;61900
FirstFit;49300
FirstFit;48500
FirstFit;48800
FirstFit;48400
FirstFit;48400
FirstFit;48400
FirstFit;48100
FirstFit;47900
FirstFit;47900
FirstFit;47400
FirstFit;47600
FirstFit;48400
FirstFit;47500
FirstFit;47300
FirstFit;90700
FirstFit;121700
FirstFit;216600
FirstFit;63000
FirstFit;54200
FirstFit;54300
FirstFit;97200
FirstFit;64400
FirstFit;63400
FirstFit;62200
FirstFit;62700
FirstFit;63100
FirstFit;61100
FirstFit;53000
FirstFit;63800
FirstFit;52900
FirstFit;59200
FirstFit;47500
FirstFit;47400
FirstFit;47800
FirstFit;47000
FirstFit;47300
FirstFit;47600
FirstFit;47700
FirstFit;65000
FirstFit;56100
FirstFit;55000
FirstFit;55300
FirstFit;54600
FirstFit;54800
FirstFit;54300
FirstFit;61200
FirstFit;58200
FirstFit;51000
FirstFit;51400
FirstFit;51100
FirstFit;50500
FirstFit;50900
FirstFit;51100
FirstFit;50400
FirstFit;52900
FirstFit;61300
FirstFit;53400
FirstFit;49300
FirstFit;49800
FirstFit;52400
FirstFit;49000
FirstFit;48100
FirstFit;48300
FirstFit;48200
FirstFit;48300
FirstFit;48900
FirstFit;48700
FirstFit;52100
FirstFit;48600
FirstFit;48700
FirstFit;48700
FirstFit;48400
FirstFit;48300
FirstFit;48200
FirstFit;74700
FirstFit;47900
FirstFit;48000
FirstFit;53200
FirstFit;48300
FirstFit;48200
FirstFit;48200
FirstFit;53600
FirstFit;48900
FirstFit;63700
FirstFit;48200
FirstFit;48400
FirstFit;47600
FirstFit;48100
FirstFit;50200
FirstFit;68100
FirstFit;47700
FirstFit;49000
FirstFit;48400
FirstFit;48200
FirstFit;65400
FirstFit;54000
FirstFit;48600
FirstFit;48100
FirstFit;58300
FirstFit;47900
FirstFit;54700
FirstFit;47100
FirstFit;48700
FirstFit;47600
FirstFit;47600
FirstFit;47600
FirstFit;49800
FirstFit;50200
FirstFit;59000
FirstFit;47500
FirstFit;61000
FirstFit;42900
